HEAD_0, HEAD_1, HEAD_2, HEAD_3
-10.710000, 355.459991, 11371.000000, -15439.000000
-10.240000, 355.350006, 11150.000000, -15586.000000
-9.770000, 355.239990, 10923.000000, -15732.000000
-9.300000, 355.130005, 10691.000000, -15876.000000
-8.840000, 355.019989, 10457.000000, -16017.000000
-8.370000, 354.910004, 10215.000000, -16161.000000
-7.900000, 354.799988, 9969.000000, -16304.000000
-7.440000, 354.700012, 9717.000000, -16447.000000
-6.970000, 354.589996, 9462.000000, -16590.000000
-6.510000, 354.480011, 9205.000000, -16731.000000
-6.040000, 354.380005, 8940.000000, -16873.000000
-5.570000, 354.269989, 8669.000000, -17012.000000
-5.100000, 354.160004, 8394.000000, -17148.000000
-4.630000, 354.049988, 8115.000000, -17283.000000
-4.170000, 353.950012, 7835.000000, -17415.000000
-1.830000, 353.410004, 6342.000000, -18067.000000
-1.360000, 353.299988, 6031.000000, -18189.000000
-0.900000, 353.200012, 5722.000000, -18308.000000
-0.430000, 353.089996, 5402.000000, -18426.000000
0.030000, 352.980011, 5078.000000, -18542.000000
0.500000, 352.880005, 4751.000000, -18656.000000
0.970000, 352.769989, 4418.000000, -18768.000000
1.440000, 352.660004, 4081.000000, -18877.000000
1.910000, 352.549988, 3740.000000, -18985.000000
2.370000, 352.450012, 3404.000000, -19086.000000
2.840000, 352.339996, 3058.000000, -19185.000000
3.300000, 352.230011, 2708.000000, -19280.000000
3.770000, 352.119995, 2354.000000, -19373.000000
4.240000, 352.019989, 1999.000000, -19464.000000
4.710000, 351.910004, 1638.000000, -19551.000000
5.180000, 351.799988, 1274.000000, -19635.000000
5.640000, 351.690002, 912.000000, -19715.000000
6.110000, 351.579987, 541.000000, -19793.000000
6.580000, 351.480011, 172.000000, -19866.000000
7.050000, 351.369995, -201.000000, -19935.000000
7.520000, 351.260010, -577.000000, -20000.000000
7.980000, 351.149994, -955.000000, -20062.000000
8.450000, 351.040009, -1337.000000, -20120.000000
8.920000, 350.929993, -1721.000000, -20175.000000
9.380000, 350.820007, -2101.000000, -20226.000000
9.850000, 350.709991, -2490.000000, -20274.000000
10.320000, 350.600006, -2879.000000, -20317.000000
10.790000, 350.489990, -3268.000000, -20356.000000
11.260000, 350.380005, -3658.000000, -20391.000000
11.730000, 350.269989, -4050.000000, -20423.000000
12.190000, 350.160004, -4437.000000, -20449.000000
12.660000, 350.049988, -4832.000000, -20473.000000
13.130000, 349.940002, -5230.000000, -20492.000000
13.590000, 349.829987, -5628.000000, -20508.000000
14.060000, 349.720001, -6028.000000, -20521.000000
14.530000, 349.609985, -6424.000000, -20528.000000
14.990000, 349.489990, -6815.000000, -20531.000000
15.460000, 349.380005, -7211.000000, -20530.000000
15.930000, 349.269989, -7610.000000, -20525.000000
16.400000, 349.160004, -8007.000000, -20517.000000
16.870001, 349.040009, -8406.000000, -20504.000000
17.330000, 348.929993, -8799.000000, -20488.000000
17.799999, 348.809998, -9199.000000, -20467.000000
18.270000, 348.700012, -9596.000000, -20443.000000
18.730000, 348.589996, -9990.000000, -20416.000000
19.200001, 348.470001, -10385.000000, -20384.000000
19.660000, 348.350006, -10772.000000, -20348.000000
20.129999, 348.230011, -11166.000000, -20309.000000
20.600000, 348.119995, -11558.000000, -20265.000000
21.070000, 348.000000, -11950.000000, -20218.000000
21.530001, 347.880005, -12335.000000, -20168.000000
22.000000, 347.760010, -12727.000000, -20113.000000
22.469999, 347.640015, -13113.000000, -20055.000000
22.930000, 347.519989, -13490.000000, -19996.000000
23.400000, 347.399994, -13873.000000, -19931.000000
23.870001, 347.279999, -14254.000000, -19863.000000
24.330000, 347.160004, -14627.000000, -19793.000000
24.799999, 347.040009, -15005.000000, -19718.000000
25.270000, 346.910004, -15381.000000, -19640.000000
25.730000, 346.790009, -15750.000000, -19559.000000
26.200001, 346.660004, -16122.000000, -19475.000000
26.660000, 346.540009, -16490.000000, -19388.000000
27.129999, 346.410004, -16849.000000, -19300.000000
27.590000, 346.290009, -17212.000000, -19207.000000
28.059999, 346.160004, -17573.000000, -19111.000000
28.520000, 346.029999, -17926.000000, -19014.000000
28.990000, 345.899994, -18283.000000, -18911.000000
29.450001, 345.769989, -18630.000000, -18808.000000
29.920000, 345.640015, -18983.000000, -18700.000000
30.379999, 345.510010, -19324.000000, -18593.000000
30.850000, 345.380005, -19668.000000, -18481.000000
31.309999, 345.239990, -20003.000000, -18369.000000
31.780001, 345.109985, -20341.000000, -18253.000000
32.240002, 344.970001, -20671.000000, -18135.000000
32.709999, 344.839996, -21003.000000, -18014.000000
33.169998, 344.700012, -21328.000000, -17892.000000
33.639999, 344.549988, -21654.000000, -17765.000000
34.099998, 344.410004, -21973.000000, -17639.000000
34.560001, 344.269989, -22286.000000, -17512.000000
35.029999, 344.130005, -22602.000000, -17381.000000
35.490002, 343.989990, -22909.000000, -17251.000000
35.950001, 343.839996, -23214.000000, -17118.000000
36.419998, 343.700012, -23520.000000, -16981.000000
36.880001, 343.549988, -23819.000000, -16845.000000
37.340000, 343.399994, -24114.000000, -16706.000000
37.810001, 343.250000, -24410.000000, -16564.000000
38.270000, 343.100006, -24698.000000, -16423.000000
38.730000, 342.950012, -24983.000000, -16281.000000
39.200001, 342.790009, -25264.000000, -16138.000000
39.660000, 342.630005, -25542.000000, -15994.000000
40.130001, 342.480011, -25821.000000, -15846.000000
40.590000, 342.309998, -26093.000000, -15699.000000
41.049999, 342.149994, -26361.000000, -15550.000000
41.509998, 341.989990, -26626.000000, -15400.000000
41.970001, 341.820007, -26888.000000, -15248.000000
42.430000, 341.660004, -27146.000000, -15097.000000
42.889999, 341.480011, -27401.000000, -14945.000000
43.349998, 341.309998, -27652.000000, -14793.000000
43.810001, 341.140015, -27901.000000, -14639.000000
44.270000, 340.970001, -28145.000000, -14484.000000
44.730000, 340.790009, -28387.000000, -14328.000000
45.200001, 340.609985, -28626.000000, -14172.000000
45.660000, 340.420013, -28861.000000, -14013.000000
46.110001, 340.239990, -29089.000000, -13858.000000
46.570000, 340.049988, -29319.000000, -13700.000000
47.029999, 339.859985, -29545.000000, -13541.000000
47.490002, 339.670013, -29768.000000, -13383.000000
47.950001, 339.480011, -29984.000000, -13226.000000
48.410000, 339.269989, -30201.000000, -13065.000000
48.869999, 339.070007, -30415.000000, -12904.000000
49.320000, 338.869995, -30623.000000, -12744.000000
49.779999, 338.660004, -30830.000000, -12582.000000
50.230000, 338.450012, -31031.000000, -12422.000000
50.700001, 338.230011, -31234.000000, -12260.000000
51.150002, 338.019989, -31431.000000, -12100.000000
51.610001, 337.799988, -31627.000000, -11937.000000
52.060001, 337.570007, -31818.000000, -11777.000000
52.520000, 337.339996, -32005.000000, -11615.000000
52.980000, 337.109985, -32193.000000, -11451.000000
53.430000, 336.869995, -32376.000000, -11289.000000
53.880001, 336.630005, -32555.000000, -11126.000000
54.340000, 336.380005, -32732.000000, -10964.000000
54.790001, 336.130005, -32908.000000, -10801.000000
55.240002, 335.880005, -33080.000000, -10639.000000
55.700001, 335.609985, -33251.000000, -10476.000000
56.150002, 335.339996, -33418.000000, -10313.000000
56.599998, 335.070007, -33583.000000, -10150.000000
57.049999, 334.790009, -33744.000000, -9988.000000
57.500000, 334.510010, -33904.000000, -9824.000000
57.950001, 334.220001, -34061.000000, -9659.000000
58.400002, 333.920013, -34215.000000, -9498.000000
58.849998, 333.619995, -34369.000000, -9333.000000
59.299999, 333.299988, -34519.000000, -9171.000000
59.740002, 332.980011, -34667.000000, -9008.000000
60.189999, 332.660004, -34812.000000, -8845.000000
60.639999, 332.329987, -34958.000000, -8679.000000
61.090000, 331.980011, -35099.000000, -8515.000000
61.520000, 331.630005, -35236.000000, -8353.000000
61.970001, 331.269989, -35372.000000, -8188.000000
62.410000, 330.910004, -35508.000000, -8023.000000
62.860001, 330.519989, -35642.000000, -7858.000000
63.299999, 330.130005, -35773.000000, -7695.000000
63.730000, 329.730011, -35902.000000, -7530.000000
64.180000, 329.309998, -36030.000000, -7364.000000
64.620003, 328.890015, -36154.000000, -7199.000000
65.050003, 328.450012, -36277.000000, -7033.000000
65.489998, 328.000000, -36398.000000, -6867.000000
65.919998, 327.529999, -36515.000000, -6702.000000
66.360001, 327.049988, -36633.000000, -6535.000000
66.790001, 326.549988, -36749.000000, -6369.000000
67.220001, 326.049988, -36863.000000, -6203.000000
67.650002, 325.519989, -36975.000000, -6035.000000
68.080002, 324.959991, -37086.000000, -5866.000000
68.500000, 324.399994, -37193.000000, -5700.000000
68.930000, 323.799988, -37301.000000, -5529.000000
69.349998, 323.200012, -37404.000000, -5360.000000
69.769997, 322.559998, -37507.000000, -5190.000000
70.190002, 321.910004, -37607.000000, -5022.000000
70.599998, 321.220001, -37707.000000, -4851.000000
71.019997, 320.510010, -37805.000000, -4680.000000
71.430000, 319.769989, -37902.000000, -4507.000000
71.839996, 319.000000, -37996.000000, -4336.000000
72.239998, 318.200012, -38089.000000, -4164.000000
72.639999, 317.359985, -38179.000000, -3992.000000
73.040001, 316.480011, -38268.000000, -3819.000000
73.440002, 315.570007, -38355.000000, -3644.000000
73.830002, 314.619995, -38439.000000, -3471.000000
74.209999, 313.619995, -38523.000000, -3298.000000
74.589996, 312.570007, -38605.000000, -3123.000000
74.980003, 311.480011, -38686.000000, -2947.000000
75.339996, 310.329987, -38764.000000, -2773.000000
75.709999, 309.119995, -38841.000000, -2598.000000
76.070000, 307.850006, -38916.000000, -2424.000000
76.430000, 306.519989, -38989.000000, -2250.000000
76.769997, 305.130005, -39059.000000, -2080.000000
77.120003, 303.660004, -39128.000000, -1908.000000
77.449997, 302.119995, -39194.000000, -1740.000000
77.769997, 300.500000, -39257.000000, -1574.000000
78.080002, 298.799988, -39319.000000, -1410.000000
78.379997, 297.000000, -39380.000000, -1247.000000
78.669998, 295.119995, -39439.000000, -1090.000000
78.949997, 293.140015, -39496.000000, -937.000000
79.220001, 291.059998, -39550.000000, -790.000000
79.470001, 288.890015, -39602.000000, -650.000000
79.709999, 286.619995, -39652.000000, -517.000000
79.930000, 284.239990, -39699.000000, -394.000000
80.129997, 281.769989, -39744.000000, -282.000000
80.320000, 279.200012, -39786.000000, -181.000000
80.480003, 276.529999, -39826.000000, -94.000000
80.629997, 273.769989, -39864.000000, -21.000000
80.760002, 270.950012, -39899.000000, 35.000000
80.860001, 268.049988, -39931.000000, 75.000000
80.940002, 265.089996, -39960.000000, 96.000000
80.989998, 262.089996, -39987.000000, 99.000000
81.019997, 259.059998, -40011.000000, 82.000000
81.029999, 256.019989, -40033.000000, 46.000000
81.019997, 252.979996, -40051.000000, -8.000000
80.980003, 249.960007, -40066.000000, -82.000000
80.910004, 246.979996, -40080.000000, -177.000000
80.820000, 244.050003, -40089.000000, -286.000000
80.709999, 241.169998, -40096.000000, -413.000000
80.580002, 238.369995, -40099.000000, -555.000000
80.419998, 235.649994, -40099.000000, -711.000000
80.250000, 233.020004, -40096.000000, -877.000000
80.050003, 230.479996, -40090.000000, -1056.000000
79.839996, 228.050003, -40080.000000, -1243.000000
79.620003, 225.720001, -40067.000000, -1438.000000
79.379997, 223.479996, -40050.000000, -1640.000000
79.120003, 221.339996, -40030.000000, -1848.000000
78.839996, 219.309998, -40006.000000, -2060.000000
78.559998, 217.380005, -39979.000000, -2275.000000
78.269997, 215.520004, -39948.000000, -2495.000000
77.959999, 213.770004, -39914.000000, -2715.000000
77.639999, 212.089996, -39876.000000, -2941.000000
77.309998, 210.509995, -39835.000000, -3167.000000
76.980003, 208.990005, -39790.000000, -3391.000000
76.639999, 207.550003, -39740.000000, -3618.000000
76.290001, 206.190002, -39687.000000, -3846.000000
75.930000, 204.880005, -39630.000000, -4075.000000
75.570000, 203.639999, -39570.000000, -4301.000000
75.199997, 202.460007, -39505.000000, -4527.000000
74.830002, 201.330002, -39436.000000, -4754.000000
74.449997, 200.259995, -39363.000000, -4980.000000
74.059998, 199.229996, -39286.000000, -5205.000000
73.669998, 198.250000, -39205.000000, -5432.000000
73.279999, 197.309998, -39121.000000, -5656.000000
72.879997, 196.410004, -39032.000000, -5881.000000
72.480003, 195.550003, -38939.000000, -6104.000000
72.080002, 194.729996, -38842.000000, -6327.000000
71.669998, 193.940002, -38741.000000, -6547.000000
71.269997, 193.179993, -38637.000000, -6765.000000
70.849998, 192.449997, -38527.000000, -6984.000000
70.440002, 191.750000, -38415.000000, -7201.000000
70.019997, 191.080002, -38299.000000, -7415.000000
69.599998, 190.429993, -38176.000000, -7632.000000
69.180000, 189.800003, -38050.000000, -7847.000000
68.760002, 189.199997, -37921.000000, -8059.000000
68.339996, 188.630005, -37788.000000, -8268.000000
67.910004, 188.059998, -37650.000000, -8479.000000
67.480003, 187.520004, -37509.000000, -8687.000000
67.050003, 187.000000, -37364.000000, -8893.000000
66.620003, 186.490005, -37217.000000, -9097.000000
66.190002, 186.000000, -37066.000000, -9298.000000
65.750000, 185.520004, -36907.000000, -9502.000000
65.309998, 185.059998, -36745.000000, -9704.000000
64.879997, 184.619995, -36580.000000, -9903.000000
64.440002, 184.190002, -36412.000000, -10100.000000
64.000000, 183.770004, -36241.000000, -10294.000000
63.560001, 183.350006, -36067.000000, -10486.000000
63.119999, 182.960007, -35888.000000, -10679.000000
62.680000, 182.570007, -35708.000000, -10866.000000
62.230000, 182.199997, -35522.000000, -11054.000000
61.799999, 181.830002, -35335.000000, -11237.000000
61.349998, 181.470001, -35141.000000, -11422.000000
60.910000, 181.130005, -34945.000000, -11604.000000
60.459999, 180.779999, -34746.000000, -11783.000000
60.009998, 180.449997, -34541.000000, -11963.000000
59.560001, 180.130005, -34337.000000, -12138.000000
59.119999, 179.809998, -34131.000000, -12311.000000
58.660000, 179.509995, -33919.000000, -12483.000000
58.220001, 179.199997, -33708.000000, -12651.000000
57.770000, 178.910004, -33489.000000, -12819.000000
57.320000, 178.630005, -33270.000000, -12982.000000
56.869999, 178.339996, -33046.000000, -13145.000000
56.410000, 178.059998, -32820.000000, -13307.000000
55.959999, 177.800003, -32592.000000, -13465.000000
55.520000, 177.529999, -32366.000000, -13619.000000
55.060001, 177.270004, -32134.000000, -13774.000000
54.610001, 177.020004, -31900.000000, -13926.000000
54.150002, 176.770004, -31661.000000, -14078.000000
53.700001, 176.520004, -31422.000000, -14225.000000
53.240002, 176.279999, -31180.000000, -14370.000000
52.790001, 176.050003, -30937.000000, -14513.000000
52.340000, 175.809998, -30693.000000, -14654.000000
51.880001, 175.589996, -30444.000000, -14795.000000
51.419998, 175.360001, -30197.000000, -14932.000000
50.970001, 175.139999, -29949.000000, -15066.000000
50.509998, 174.919998, -29695.000000, -15201.000000
50.049999, 174.710007, -29444.000000, -15332.000000
49.590000, 174.500000, -29186.000000, -15461.000000
49.130001, 174.300003, -28926.000000, -15589.000000
48.680000, 174.089996, -28670.000000, -15713.000000
48.220001, 173.889999, -28408.000000, -15837.000000
47.770000, 173.699997, -28150.000000, -15958.000000
47.299999, 173.500000, -27887.000000, -16079.000000
46.840000, 173.300003, -27622.000000, -16198.000000
46.380001, 173.119995, -27357.000000, -16315.000000
45.919998, 172.929993, -27091.000000, -16431.000000
45.470001, 172.750000, -26827.000000, -16541.000000
45.009998, 172.559998, -26557.000000, -16653.000000
44.549999, 172.380005, -26287.000000, -16763.000000
44.090000, 172.210007, -26016.000000, -16871.000000
43.630001, 172.029999, -25745.000000, -16979.000000
43.160000, 171.860001, -25473.000000, -17085.000000
42.700001, 171.690002, -25201.000000, -17190.000000
42.240002, 171.520004, -24927.000000, -17293.000000
41.779999, 171.360001, -24653.000000, -17395.000000
41.320000, 171.199997, -24378.000000, -17494.000000
40.860001, 171.029999, -24102.000000, -17593.000000
40.389999, 170.869995, -23821.000000, -17693.000000
39.930000, 170.710007, -23544.000000, -17789.000000
39.470001, 170.550003, -23267.000000, -17886.000000
39.009998, 170.389999, -22988.000000, -17982.000000
38.549999, 170.240005, -22709.000000, -18076.000000
38.080002, 170.089996, -22425.000000, -18172.000000
37.619999, 169.940002, -22145.000000, -18263.000000
37.160000, 169.789993, -21864.000000, -18354.000000
36.700001, 169.639999, -21582.000000, -18444.000000
36.230000, 169.490005, -21295.000000, -18536.000000
35.770000, 169.339996, -21011.000000, -18625.000000
35.299999, 169.199997, -20723.000000, -18716.000000
34.840000, 169.050003, -20438.000000, -18805.000000
34.380001, 168.910004, -20152.000000, -18893.000000
33.910000, 168.770004, -19861.000000, -18982.000000
33.450001, 168.630005, -19574.000000, -19068.000000
32.980000, 168.490005, -19282.000000, -19156.000000
32.520000, 168.360001, -18993.000000, -19241.000000
32.049999, 168.220001, -18699.000000, -19329.000000
31.590000, 168.089996, -18408.000000, -19414.000000
31.120001, 167.949997, -18111.000000, -19501.000000
30.660000, 167.820007, -17818.000000, -19586.000000
30.190001, 167.690002, -17519.000000, -19672.000000
29.730000, 167.550003, -17224.000000, -19757.000000
